"sample1","sample2","Heterogeneous.Selection","Homogeneous.Selection","Dispersal.Limitation","Homogenizing.Dispersal","Drift.and.Others"
"B54","B36",0.0129521853246605,0.170033093689376,0.375898664840808,0,0.441116056145156
"B55","B36",0.00964281638708205,0.353189546958804,0.231313477119708,0.00290996234166381,0.402944197192742
"B56","B36",0.0235649891589638,0.241583932443227,0.535604245121534,0.0067899121305489,0.192456921145726
"B57","B36",0.00148351021339724,0.521225607668607,0.197363916466963,0.00222526532009586,0.277701700330937
"B64","B36",0.00445053064019172,0.164156110920918,0.465308684240557,0,0.366084674198334
"B65","B36",0.00496405340636768,0.138080566016204,0.524192628095401,0.000399406595914641,0.332363345886112
"B66","B36",0.00456464681045304,0.142930503252311,0.566529727262353,0,0.285975122674883
"B67","B36",0.00456464681045304,0.133458861120621,0.595401118338469,0.00136939404313591,0.265205979687322
"B44","B37",0.178363574118453,0.0770284149263951,0.530811365970558,0.00119821978774392,0.21259842519685
"B45","B37",0.0238502795846171,0.175396553691658,0.534919548099966,0.000912929362090608,0.264920689261668
"B46","B37",0.0426794476777359,0.0639621134314732,0.508330480429077,0,0.385027958461714
"B47","B37",0.0182585872418122,0.116341435581422,0.480086728289399,0.0127810110692685,0.372532237818099
"B54","B37",0.0163756704325003,0.0364601163984937,0.566358553006961,0,0.380805660162045
"B55","B37",0.0041652402145384,0.267944767773593,0.455095287002168,0.00422229829966906,0.268572406710031
"B56","B37",0.0146639278785804,0.183784092205866,0.541538285975123,0.015919205751455,0.244094488188976
"B57","B37",0,0.015919205751455,0.572577884286203,0.000342348510783978,0.411160561451558
"B64","B37",0.0214538400091293,0.0470158621476663,0.605158050895812,0.00131233595800525,0.325059910989387
"B65","B37",0.441173114230286,0.433299098482255,0.052322264064818,0,0.0732055232226407
"B66","B37",0.441173114230286,0.0139792308570124,0.479573205523223,0,0.0652744493894785
"B67","B37",0.441971927422116,0.00302407851192514,0.537315987675454,0,0.0176880063905055
"B45","B44",0.00547757617254365,0.529327855757161,0.0136368823462285,0.0475293849138423,0.404028300810225
"B46","B44",0.0275019970329796,0.138251740271596,0.635284719844802,0.00661873787515691,0.192342804975465
"B47","B44",0.0208832591578227,0.251226748830309,0.505420518087413,0.0129521853246605,0.209517288599795
"B54","B44",0.00530640191715166,0.140134657080908,0.570752025562022,0.000399406595914641,0.283407508844003
"B55","B44",0.0207691429875613,0.258815474152687,0.422458062307429,0,0.297957320552322
"B56","B44",0.18332762752482,0.116113203240899,0.473981513180418,0.000912929362090608,0.225664726691772
"B57","B44",0.00867282893986078,0.0576286659819696,0.75042793563848,0.00456464681045304,0.178705922629237
"B64","B44",0,0.303263722469474,0.481170831906881,0.00296702042679448,0.21259842519685
"B65","B44",0.00718931872646354,0.524877325116969,0.0372018715051923,0.0041652402145384,0.426566244436837
"B66","B44",0.00718931872646354,0.145840465593975,0.522195595115828,0.00211114914983453,0.322663471413899
"B67","B44",0.0211114914983453,0.0791395640762296,0.691258701357982,0.00216820723496519,0.206322035832477
"B46","B45",0.0149492183042337,0.156510327513409,0.65662444368367,0.0072463768115942,0.164669633687093
"B47","B45",0.036916581079539,0.261554262238959,0.453155312107726,0.0135798242610978,0.234794020312678
"B54","B45",0.000855871276959945,0.103788656852676,0.542108866826429,0,0.353246605043935
"B55","B45",0.0223097112860892,0.259785461599909,0.433242040397124,0,0.284662786716878
"B56","B45",0.182699988588383,0.123530754307885,0.478660276161132,0.0148351021339724,0.200273878808627
"B57","B45",0.00136939404313591,0.0442200159762638,0.759785461599909,0.0037087755334931,0.190916352847198
"B64","B45",0,0.264350108410362,0.416752253794363,0.00199703297957321,0.316900604815702
"B65","B45",0,0.0721214196051581,0.46987333105101,0.000741755106698619,0.457263494237133
"B66","B45",0,0.174597740499829,0.526874358096542,0.000798813191829282,0.2977290882118
"B67","B45",0,0.0570010270455324,0.692057514549812,0.0010841036174826,0.249857354787173
"B47","B46",0.0142645212826658,0.13077713111948,0.603617482597284,0.0182015291566815,0.233139335843889
"B54","B46",0.0216820723496519,0.118110236220472,0.503366427022709,0,0.356841264407167
"B55","B46",0.0321237019285633,0.244950359465936,0.476492068926167,0,0.246433869679334
"B56","B46",0.0871847540796531,0.112062079196622,0.545817642359922,0,0.254935524363802
"B57","B46",0.0186579938377268,0.0307543078854274,0.664669633687093,0.000171174255391989,0.28574689033436
"B64","B46",0,0.161531439004907,0.602305146639279,0,0.236163414355814
"B65","B46",0.0275019970329796,0.0571151432157937,0.452299440830766,0,0.463083418920461
"B66","B46",0.0188862261782495,0.036574232568755,0.515576857240671,0.0163186123473696,0.412644071664955
"B67","B46",0.0188862261782495,0.0714937806687208,0.566073262581308,0,0.343546730571722
"B54","B47",0.00627638936437293,0.0710373159876755,0.572977290882118,0,0.349709003765834
"B55","B47",0.00964281638708205,0.0540340066187379,0.691772224124158,0,0.244550952870022
"B56","B47",0.0083304804290768,0.115713796644985,0.515805089581194,0.000285290425653315,0.359865342919092
"B57","B47",0.00199703297957321,0.0406824146981627,0.618224352390734,0.0220814789455666,0.317014720985964
"B64","B47",0.0118110236220472,0.127753052607554,0.577256647266918,0.0239073376697478,0.259271938833733
"B65","B47",0,0.0604245121533721,0.476549127011297,0.0137509985164898,0.449275362318841
"B66","B47",0.00439347255506105,0.0562592719388337,0.543763551295218,0.0226520597968732,0.372931644414013
"B67","B47",0.000456464681045304,0.0690402830081022,0.591692342804976,0.0115257331963939,0.327285176309483
"B55","B54",0.0223097112860892,0.222583590094716,0.40186009357526,0.000114116170261326,0.353132488873673
"B56","B54",0.0453041195937464,0.132602989843661,0.507988131918293,0.00131233595800525,0.312792422686295
"B57","B54",0.00439347255506105,0.0686408764121876,0.587241812164784,0,0.339723838867968
"B64","B54",0.00479287915097569,0.171516603902773,0.491041880634486,5.7058085130663e-05,0.332591578226635
"B65","B54",0.00701814447107155,0.138365856441858,0.493837726805888,0,0.360778272281182
"B66","B54",0.00701814447107155,0.0847312564190346,0.547472326828712,0,0.360778272281182
"B67","B54",0.00701814447107155,0.078055460458747,0.563334474495036,0,0.351591920575145
"B56","B55",0.0328654570352619,0.337897980143786,0.329111035033664,0.0057058085130663,0.294419719274221
"B57","B55",0,0.245635056487504,0.51808741298642,0.00627638936437293,0.230001141161703
"B64","B55",0.0178591806458975,0.304404884172087,0.406538856555974,0.000684697021567956,0.270512381604473
"B65","B55",0.00182585872418122,0.219559511582791,0.465479858495949,0.00359465936323177,0.309540111833847
"B66","B55",0.00599109893871962,0.223895926052722,0.500057058085131,0.00393700787401575,0.266118909049412
"B67","B55",0.00850165468446879,0.213169006048157,0.517003309368938,0.00633344744950359,0.254992582448933
"B57","B56",0.000285290425653315,0.131518886226178,0.683612917950474,0.0108980942599566,0.173684811137738
"B64","B56",0.0212826657537373,0.155825630491841,0.557856898322492,0.000684697021567956,0.264350108410362
"B65","B56",0.0114116170261326,0.138936437293164,0.585758301951386,0.0196279812849481,0.244265662444368
"B66","B56",0.0119251397923086,0.127467762181901,0.59642816387082,0.0087869451101221,0.255391989044848
"B67","B56",0.0122104302179619,0.124443683669976,0.659819696450987,0.01118338468561,0.192342804975465
"B64","B57",0.00581992468332763,0.0683555859865343,0.665696679219445,0.00359465936323177,0.256533150747461
"B65","B57",0,0.401631861234737,0.50690402830081,0.000399406595914641,0.0910647038685382
"B66","B57",0,0.966849252539085,0,0,0.0331507474609152
"B67","B57",0,0.883373273992925,0.0781695766290083,0.000513522766175967,0.0379436266118909
"B65","B64",0.00969987447221271,0.491555403400662,0.112975008558713,0.00136939404313591,0.384400319525277
"B66","B64",0.00969987447221271,0.0753737304576058,0.603503366427023,0.00142645212826658,0.309996576514892
"B67","B64",0.00159762638365856,0.0633915325801666,0.631804176651832,0.00142645212826658,0.301780212256077
"B66","B65",0,0.910761154855643,0,0,0.089238845144357
"B67","B65",0,0.491954809996577,0.42941914869337,0,0.0786260413100536
"B67","B66",0,0.982083761268972,0,0,0.0179162387310282
